Monsterid,Damage,Health,GoldValue,Reward,RewardValue,Asset1,Asset2
23552,4263,45004049693,6669982,-1,-1,Slime (Blue),Goblin Thug (Blue)
23553,4264,45042017112,6672424,-1,-1,Slime (Blue),Goblin Thug (Blue)
23554,4266,45080005879,6674866,-1,-1,Slime (Blue),Goblin Thug (Blue)
23555,4267,45118016000,6677309,-1,-1,Slime (Blue),Goblin Thug (Blue)
23556,4268,45156047481,6679751,-1,-1,Slime (Blue),Goblin Thug (Blue)
23557,4269,45194100328,6682194,-1,-1,Slime (Blue),Goblin Thug (Blue)
23558,4270,45232174547,6684637,-1,-1,Slime (Blue),Goblin Thug (Blue)
23559,4272,45270270144,6687080,-1,-1,Slime (Blue),Goblin Thug (Blue)
23560,4273,45308387125,6689523,-1,-1,Slime (Blue),Goblin Thug (Blue)
23561,4274,45346525496,6691967,-1,-1,Slime (Blue),Goblin Thug (Blue)
23562,4275,45384685263,6694411,-1,-1,Slime (Blue),Goblin Thug (Blue)
23563,4276,45422866432,6696855,-1,-1,Slime (Blue),Goblin Thug (Blue)
23564,4278,45461069009,6699299,-1,-1,Slime (Blue),Goblin Thug (Blue)
23565,4279,45499293000,6701743,-1,-1,Slime (Blue),Goblin Thug (Blue)
23566,4280,45537538411,6704188,-1,-1,Slime (Blue),Goblin Thug (Blue)
23567,4281,45575805248,6706633,-1,-1,Slime (Blue),Goblin Thug (Blue)
23568,4282,45614093517,6709078,-1,-1,Slime (Blue),Goblin Thug (Blue)
23569,4284,45652403224,6711523,-1,-1,Slime (Blue),Goblin Thug (Blue)
23570,4285,45690734375,6713968,-1,-1,Slime (Blue),Goblin Thug (Blue)
23571,4286,45729086976,6716414,-1,-1,Slime (Blue),Goblin Thug (Blue)
23572,4287,45767461033,6718860,-1,-1,Slime (Blue),Goblin Thug (Blue)
23573,4288,45805856552,6721306,-1,-1,Slime (Blue),Goblin Thug (Blue)
23574,4290,45844273539,6723752,-1,-1,Slime (Blue),Goblin Thug (Blue)
23575,4291,45882712000,6726198,-1,-1,Slime (Blue),Goblin Thug (Blue)
23576,4292,45921171941,6728645,-1,-1,Earth Sprite,Snake
23577,4293,45959653368,6731092,-1,-1,Earth Sprite,Snake
23578,4294,45998156287,6733539,-1,-1,Earth Sprite,Snake
23579,4296,46036680704,6735986,-1,-1,Earth Sprite,Snake
23580,4297,46075226625,6738434,-1,-1,Earth Sprite,Snake
23581,4298,46113794056,6740881,-1,-1,Earth Sprite,Snake
23582,4299,46152383003,6743329,-1,-1,Earth Sprite,Snake
23583,4300,46190993472,6745777,-1,-1,Earth Sprite,Snake
23584,4302,46229625469,6748225,-1,-1,Earth Sprite,Snake
23585,4303,46268279000,6750674,-1,-1,Earth Sprite,Snake
23586,4304,46306954071,6753123,-1,-1,Earth Sprite,Snake
23587,4305,46345650688,6755571,-1,-1,Earth Sprite,Snake
23588,4306,46384368857,6758021,-1,-1,Earth Sprite,Snake
23589,4308,46423108584,6760470,-1,-1,Earth Sprite,Snake
23590,4309,46461869875,6762919,-1,-1,Earth Sprite,Snake
23591,4310,46500652736,6765369,-1,-1,Earth Sprite,Snake
23592,4311,46539457173,6767819,-1,-1,Earth Sprite,Snake
23593,4312,46578283192,6770269,-1,-1,Earth Sprite,Snake
23594,4314,46617130799,6772719,-1,-1,Earth Sprite,Snake
23595,4315,46656000000,6775170,-1,-1,Earth Sprite,Snake
23596,4316,46694890801,6777621,-1,-1,Earth Sprite,Snake
23597,4317,46733803208,6780072,-1,-1,Earth Sprite,Snake
23598,4318,46772737227,6782523,-1,-1,Earth Sprite,Snake
23599,4320,46811692864,6784974,-1,-1,Earth Sprite,Snake
23600,4321,46850670125,6787426,-1,-1,Earth Sprite,Snake
23601,4322,46889669016,6789877,-1,-1,Ghast (Mad),Skeleton
23602,4323,46928689543,6792329,-1,-1,Ghast (Mad),Skeleton
23603,4324,46967731712,6794782,-1,-1,Ghast (Mad),Skeleton
23604,4326,47006795529,6797234,-1,-1,Ghast (Mad),Skeleton
23605,4327,47045881000,6799686,-1,-1,Ghast (Mad),Skeleton
23606,4328,47084988131,6802139,-1,-1,Ghast (Mad),Skeleton
23607,4329,47124116928,6804592,-1,-1,Ghast (Mad),Skeleton
23608,4330,47163267397,6807045,-1,-1,Ghast (Mad),Skeleton
23609,4332,47202439544,6809499,-1,-1,Ghast (Mad),Skeleton
23610,4333,47241633375,6811952,-1,-1,Ghast (Mad),Skeleton
23611,4334,47280848896,6814406,-1,-1,Ghast (Mad),Skeleton
23612,4335,47320086113,6816860,-1,-1,Ghast (Mad),Skeleton
23613,4336,47359345032,6819314,-1,-1,Ghast (Mad),Skeleton
23614,4338,47398625659,6821769,-1,-1,Ghast (Mad),Skeleton
23615,4339,47437928000,6824223,-1,-1,Ghast (Mad),Skeleton
23616,4340,47477252061,6826678,-1,-1,Ghast (Mad),Skeleton
23617,4341,47516597848,6829133,-1,-1,Ghast (Mad),Skeleton
23618,4342,47555965367,6831588,-1,-1,Ghast (Mad),Skeleton
23619,4344,47595354624,6834044,-1,-1,Ghast (Mad),Skeleton
23620,4345,47634765625,6836500,-1,-1,Ghast (Mad),Skeleton
23621,4346,47674198376,6838955,-1,-1,Ghast (Mad),Skeleton
23622,4347,47713652883,6841411,-1,-1,Ghast (Mad),Skeleton
23623,4348,47753129152,6843868,-1,-1,Ghast (Mad),Skeleton
23624,4350,47792627189,6846324,-1,-1,Ghast (Mad),Skeleton
23625,4351,47832147000,6848781,-1,-1,Ghast (Mad),Skeleton
23626,4352,47871688591,6851238,-1,-1,Skeleton Warrior,Skeleton Wizard
23627,4353,47911251968,6853695,-1,-1,Skeleton Warrior,Skeleton Wizard
23628,4354,47950837137,6856152,-1,-1,Skeleton Warrior,Skeleton Wizard
23629,4356,47990444104,6858609,-1,-1,Skeleton Warrior,Skeleton Wizard
23630,4357,48030072875,6861067,-1,-1,Skeleton Warrior,Skeleton Wizard
23631,4358,48069723456,6863525,-1,-1,Skeleton Warrior,Skeleton Wizard
23632,4359,48109395853,6865983,-1,-1,Skeleton Warrior,Skeleton Wizard
23633,4360,48149090072,6868441,-1,-1,Skeleton Warrior,Skeleton Wizard
23634,4362,48188806119,6870900,-1,-1,Skeleton Warrior,Skeleton Wizard
23635,4363,48228544000,6873358,-1,-1,Skeleton Warrior,Skeleton Wizard
23636,4364,48268303721,6875817,-1,-1,Skeleton Warrior,Skeleton Wizard
23637,4365,48308085288,6878276,-1,-1,Skeleton Warrior,Skeleton Wizard
23638,4366,48347888707,6880736,-1,-1,Skeleton Warrior,Skeleton Wizard
23639,4368,48387713984,6883195,-1,-1,Skeleton Warrior,Skeleton Wizard
23640,4369,48427561125,6885655,-1,-1,Skeleton Warrior,Skeleton Wizard
23641,4370,48467430136,6888115,-1,-1,Skeleton Warrior,Skeleton Wizard
23642,4371,48507321023,6890575,-1,-1,Skeleton Warrior,Skeleton Wizard
23643,4372,48547233792,6893035,-1,-1,Skeleton Warrior,Skeleton Wizard
23644,4374,48587168449,6895496,-1,-1,Skeleton Warrior,Skeleton Wizard
23645,4375,48627125000,6897956,-1,-1,Skeleton Warrior,Skeleton Wizard
23646,4376,48667103451,6900417,-1,-1,Skeleton Warrior,Skeleton Wizard
23647,4377,48707103808,6902878,-1,-1,Skeleton Warrior,Skeleton Wizard
23648,4378,48747126077,6905340,-1,-1,Skeleton Warrior,Skeleton Wizard
23649,4380,48787170264,6907801,-1,-1,Skeleton Warrior,Skeleton Wizard
23650,4381,48827236375,6910263,-1,-1,Skeleton Warrior,Skeleton Wizard
23651,4382,48867324416,6912725,-1,-1,Fire Sprite,Ghoul
23652,4383,48907434393,6915187,-1,-1,Fire Sprite,Ghoul
23653,4384,48947566312,6917649,-1,-1,Fire Sprite,Ghoul
23654,4386,48987720179,6920112,-1,-1,Fire Sprite,Ghoul
23655,4387,49027896000,6922575,-1,-1,Fire Sprite,Ghoul
23656,4388,49068093781,6925037,-1,-1,Fire Sprite,Ghoul
23657,4389,49108313528,6927501,-1,-1,Fire Sprite,Ghoul
23658,4390,49148555247,6929964,-1,-1,Fire Sprite,Ghoul
23659,4392,49188818944,6932427,-1,-1,Fire Sprite,Ghoul
23660,4393,49229104625,6934891,-1,-1,Fire Sprite,Ghoul
23661,4394,49269412296,6937355,-1,-1,Fire Sprite,Ghoul
23662,4395,49309741963,6939819,-1,-1,Fire Sprite,Ghoul
23663,4396,49350093632,6942284,-1,-1,Fire Sprite,Ghoul
23664,4398,49390467309,6944748,-1,-1,Fire Sprite,Ghoul
23665,4399,49430863000,6947213,-1,-1,Fire Sprite,Ghoul
23666,4400,49471280711,6949678,-1,-1,Fire Sprite,Ghoul
23667,4401,49511720448,6952143,-1,-1,Fire Sprite,Ghoul
23668,4402,49552182217,6954608,-1,-1,Fire Sprite,Ghoul
23669,4404,49592666024,6957074,-1,-1,Fire Sprite,Ghoul
23670,4405,49633171875,6959540,-1,-1,Fire Sprite,Ghoul
23671,4406,49673699776,6962006,-1,-1,Fire Sprite,Ghoul
23672,4407,49714249733,6964472,-1,-1,Fire Sprite,Ghoul
23673,4408,49754821752,6966938,-1,-1,Fire Sprite,Ghoul
23674,4410,49795415839,6969405,-1,-1,Fire Sprite,Ghoul
23675,4411,49836032000,6971872,-1,-1,Fire Sprite,Ghoul
23676,4412,49876670241,6974339,-1,-1,Slime (Green),Snake
23677,4413,49917330568,6976806,-1,-1,Slime (Green),Snake
23678,4414,49958012987,6979273,-1,-1,Slime (Green),Snake
23679,4416,49998717504,6981741,-1,-1,Slime (Green),Snake
23680,4417,50039444125,6984208,-1,-1,Slime (Green),Snake
23681,4418,50080192856,6986676,-1,-1,Slime (Green),Snake
23682,4419,50120963703,6989145,-1,-1,Slime (Green),Snake
23683,4420,50161756672,6991613,-1,-1,Slime (Green),Snake
23684,4422,50202571769,6994082,-1,-1,Slime (Green),Snake
23685,4423,50243409000,6996550,-1,-1,Slime (Green),Snake
23686,4424,50284268371,6999019,-1,-1,Slime (Green),Snake
23687,4425,50325149888,7001488,-1,-1,Slime (Green),Snake
23688,4426,50366053557,7003958,-1,-1,Slime (Green),Snake
23689,4428,50406979384,7006427,-1,-1,Slime (Green),Snake
23690,4429,50447927375,7008897,-1,-1,Slime (Green),Snake
23691,4430,50488897536,7011367,-1,-1,Slime (Green),Snake
23692,4431,50529889873,7013837,-1,-1,Slime (Green),Snake
23693,4432,50570904392,7016308,-1,-1,Slime (Green),Snake
23694,4434,50611941099,7018778,-1,-1,Slime (Green),Snake
23695,4435,50653000000,7021249,-1,-1,Slime (Green),Snake
23696,4436,50694081101,7023720,-1,-1,Slime (Green),Snake
23697,4437,50735184408,7026191,-1,-1,Slime (Green),Snake
23698,4438,50776309927,7028663,-1,-1,Slime (Green),Snake
23699,4440,50817457664,7031134,-1,-1,Slime (Green),Snake
23700,4441,50858627625,7033606,-1,-1,Slime (Green),Snake
23701,4442,50899819816,7036078,-1,-1,Slime (Green),Earth Sprite
23702,4443,50941034243,7038550,-1,-1,Slime (Green),Earth Sprite
23703,4444,50982270912,7041023,-1,-1,Slime (Green),Earth Sprite
23704,4446,51023529829,7043495,-1,-1,Slime (Green),Earth Sprite
23705,4447,51064811000,7045968,-1,-1,Slime (Green),Earth Sprite
23706,4448,51106114431,7048441,-1,-1,Slime (Green),Earth Sprite
23707,4449,51147440128,7050914,-1,-1,Slime (Green),Earth Sprite
23708,4450,51188788097,7053388,-1,-1,Slime (Green),Earth Sprite
23709,4452,51230158344,7055861,-1,-1,Slime (Green),Earth Sprite
23710,4453,51271550875,7058335,-1,-1,Slime (Green),Earth Sprite
23711,4454,51312965696,7060809,-1,-1,Slime (Green),Earth Sprite
23712,4455,51354402813,7063283,-1,-1,Slime (Green),Earth Sprite
23713,4456,51395862232,7065758,-1,-1,Slime (Green),Earth Sprite
23714,4458,51437343959,7068232,-1,-1,Slime (Green),Earth Sprite
23715,4459,51478848000,7070707,-1,-1,Slime (Green),Earth Sprite
23716,4460,51520374361,7073182,-1,-1,Slime (Green),Earth Sprite
23717,4461,51561923048,7075657,-1,-1,Slime (Green),Earth Sprite
23718,4462,51603494067,7078133,-1,-1,Slime (Green),Earth Sprite
23719,4464,51645087424,7080608,-1,-1,Slime (Green),Earth Sprite
23720,4465,51686703125,7083084,-1,-1,Slime (Green),Earth Sprite
23721,4466,51728341176,7085560,-1,-1,Slime (Green),Earth Sprite
23722,4467,51770001583,7088036,-1,-1,Slime (Green),Earth Sprite
23723,4468,51811684352,7090513,-1,-1,Slime (Green),Earth Sprite
23724,4470,51853389489,7092989,-1,-1,Slime (Green),Earth Sprite
23725,4471,51895117000,7095466,-1,-1,Slime (Green),Earth Sprite
23726,4472,51936866891,7097943,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23727,4473,51978639168,7100420,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23728,4474,52020433837,7102898,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23729,4476,52062250904,7105375,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23730,4477,52104090375,7107853,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23731,4478,52145952256,7110331,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23732,4479,52187836553,7112809,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23733,4480,52229743272,7115288,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23734,4482,52271672419,7117766,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23735,4483,52313624000,7120245,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23736,4484,52355598021,7122724,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23737,4485,52397594488,7125203,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23738,4486,52439613407,7127682,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23739,4488,52481654784,7130162,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23740,4489,52523718625,7132642,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23741,4490,52565804936,7135122,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23742,4491,52607913723,7137602,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23743,4492,52650044992,7140082,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23744,4494,52692198749,7142563,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23745,4495,52734375000,7145044,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23746,4496,52776573751,7147525,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23747,4497,52818795008,7150006,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23748,4498,52861038777,7152487,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
23749,4500,52903305064,7154969,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23750,4501,52945593875,7157451,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23751,4502,52987905216,7159933,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23752,4503,53030239093,7162415,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23753,4504,53072595512,7164897,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23754,4506,53114974479,7167380,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23755,4507,53157376000,7169862,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23756,4508,53199800081,7172345,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23757,4509,53242246728,7174829,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23758,4510,53284715947,7177312,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23759,4512,53327207744,7179795,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23760,4513,53369722125,7182279,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23761,4514,53412259096,7184763,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23762,4515,53454818663,7187247,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23763,4516,53497400832,7189732,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23764,4518,53540005609,7192216,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23765,4519,53582633000,7194701,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23766,4520,53625283011,7197186,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23767,4521,53667955648,7199671,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23768,4522,53710650917,7202156,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23769,4524,53753368824,7204642,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23770,4525,53796109375,7207128,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23771,4526,53838872576,7209614,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23772,4527,53881658433,7212100,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23773,4528,53924466952,7214586,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23774,4530,53967298139,7217073,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23775,4531,54010152000,7219559,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
23776,4532,54053028541,7222046,-1,-1,Slime (Blue),Bat
23777,4533,54095927768,7224533,-1,-1,Slime (Blue),Bat
23778,4534,54138849687,7227021,-1,-1,Slime (Blue),Bat
23779,4536,54181794304,7229508,-1,-1,Slime (Blue),Bat
23780,4537,54224761625,7231996,-1,-1,Slime (Blue),Bat
23781,4538,54267751656,7234484,-1,-1,Slime (Blue),Bat
23782,4539,54310764403,7236972,-1,-1,Slime (Blue),Bat
23783,4540,54353799872,7239460,-1,-1,Slime (Blue),Bat
23784,4542,54396858069,7241949,-1,-1,Slime (Blue),Bat
23785,4543,54439939000,7244437,-1,-1,Slime (Blue),Bat
23786,4544,54483042671,7246926,-1,-1,Slime (Blue),Bat
23787,4545,54526169088,7249415,-1,-1,Slime (Blue),Bat
23788,4546,54569318257,7251905,-1,-1,Slime (Blue),Bat
23789,4548,54612490184,7254394,-1,-1,Slime (Blue),Bat
23790,4549,54655684875,7256884,-1,-1,Slime (Blue),Bat
23791,4550,54698902336,7259374,-1,-1,Slime (Blue),Bat
23792,4551,54742142573,7261864,-1,-1,Slime (Blue),Bat
23793,4552,54785405592,7264354,-1,-1,Slime (Blue),Bat
23794,4554,54828691399,7266845,-1,-1,Slime (Blue),Bat
23795,4555,54872000000,7269335,-1,-1,Slime (Blue),Bat
23796,4556,54915331401,7271826,-1,-1,Slime (Blue),Bat
23797,4557,54958685608,7274317,-1,-1,Slime (Blue),Bat
23798,4558,55002062627,7276808,-1,-1,Slime (Blue),Bat
23799,4560,55045462464,7279300,-1,-1,Slime (Blue),Bat
23800,4561,55088885125,7281792,-1,-1,Slime (Blue),Bat
23801,4562,55132330616,7284283,-1,-1,Fire Sprite,Bat
23802,4563,55175798943,7286775,-1,-1,Fire Sprite,Bat
23803,4564,55219290112,7289268,-1,-1,Fire Sprite,Bat
23804,4566,55262804129,7291760,-1,-1,Fire Sprite,Bat
23805,4567,55306341000,7294253,-1,-1,Fire Sprite,Bat
23806,4568,55349900731,7296746,-1,-1,Fire Sprite,Bat
23807,4569,55393483328,7299239,-1,-1,Fire Sprite,Bat
23808,4570,55437088797,7301732,-1,-1,Fire Sprite,Bat
23809,4572,55480717144,7304225,-1,-1,Fire Sprite,Bat
23810,4573,55524368375,7306719,-1,-1,Fire Sprite,Bat
23811,4574,55568042496,7309213,-1,-1,Fire Sprite,Bat
23812,4575,55611739513,7311707,-1,-1,Fire Sprite,Bat
23813,4576,55655459432,7314201,-1,-1,Fire Sprite,Bat
23814,4578,55699202259,7316695,-1,-1,Fire Sprite,Bat
23815,4579,55742968000,7319190,-1,-1,Fire Sprite,Bat
23816,4580,55786756661,7321685,-1,-1,Fire Sprite,Bat
23817,4581,55830568248,7324180,-1,-1,Fire Sprite,Bat
23818,4582,55874402767,7326675,-1,-1,Fire Sprite,Bat
23819,4584,55918260224,7329170,-1,-1,Fire Sprite,Bat
23820,4585,55962140625,7331666,-1,-1,Fire Sprite,Bat
23821,4586,56006043976,7334162,-1,-1,Fire Sprite,Bat
23822,4587,56049970283,7336658,-1,-1,Fire Sprite,Bat
23823,4588,56093919552,7339154,-1,-1,Fire Sprite,Bat
23824,4590,56137891789,7341650,-1,-1,Fire Sprite,Bat
23825,4591,56181887000,7344147,-1,-1,Fire Sprite,Bat
23826,4592,56225905191,7346644,-1,-1,Skeleton,Skeleton Warrior
23827,4593,56269946368,7349141,-1,-1,Skeleton,Skeleton Warrior
23828,4594,56314010537,7351638,-1,-1,Skeleton,Skeleton Warrior
23829,4596,56358097704,7354135,-1,-1,Skeleton,Skeleton Warrior
23830,4597,56402207875,7356633,-1,-1,Skeleton,Skeleton Warrior
23831,4598,56446341056,7359130,-1,-1,Skeleton,Skeleton Warrior
23832,4599,56490497253,7361628,-1,-1,Skeleton,Skeleton Warrior
23833,4600,56534676472,7364126,-1,-1,Skeleton,Skeleton Warrior
23834,4602,56578878719,7366625,-1,-1,Skeleton,Skeleton Warrior
23835,4603,56623104000,7369123,-1,-1,Skeleton,Skeleton Warrior
23836,4604,56667352321,7371622,-1,-1,Skeleton,Skeleton Warrior
23837,4605,56711623688,7374121,-1,-1,Skeleton,Skeleton Warrior
23838,4606,56755918107,7376620,-1,-1,Skeleton,Skeleton Warrior
23839,4608,56800235584,7379119,-1,-1,Skeleton,Skeleton Warrior
23840,4609,56844576125,7381619,-1,-1,Skeleton,Skeleton Warrior
23841,4610,56888939736,7384118,-1,-1,Skeleton,Skeleton Warrior
23842,4611,56933326423,7386618,-1,-1,Skeleton,Skeleton Warrior
23843,4612,56977736192,7389118,-1,-1,Skeleton,Skeleton Warrior
23844,4614,57022169049,7391619,-1,-1,Skeleton,Skeleton Warrior
23845,4615,57066625000,7394119,-1,-1,Skeleton,Skeleton Warrior
23846,4616,57111104051,7396620,-1,-1,Skeleton,Skeleton Warrior
23847,4617,57155606208,7399121,-1,-1,Skeleton,Skeleton Warrior
23848,4618,57200131477,7401622,-1,-1,Skeleton,Skeleton Warrior
23849,4620,57244679864,7404123,-1,-1,Skeleton,Skeleton Warrior
23850,4621,57289251375,7406624,-1,-1,Skeleton,Skeleton Warrior
23851,4622,57333846016,7409126,-1,-1,Skeleton,Skeleton Wizard
23852,4623,57378463793,7411628,-1,-1,Skeleton,Skeleton Wizard
23853,4624,57423104712,7414130,-1,-1,Skeleton,Skeleton Wizard
23854,4626,57467768779,7416632,-1,-1,Skeleton,Skeleton Wizard
23855,4627,57512456000,7419135,-1,-1,Skeleton,Skeleton Wizard
23856,4628,57557166381,7421637,-1,-1,Skeleton,Skeleton Wizard
23857,4629,57601899928,7424140,-1,-1,Skeleton,Skeleton Wizard
23858,4630,57646656647,7426643,-1,-1,Skeleton,Skeleton Wizard
23859,4632,57691436544,7429146,-1,-1,Skeleton,Skeleton Wizard
23860,4633,57736239625,7431650,-1,-1,Skeleton,Skeleton Wizard
23861,4634,57781065896,7434153,-1,-1,Skeleton,Skeleton Wizard
23862,4635,57825915363,7436657,-1,-1,Skeleton,Skeleton Wizard
23863,4636,57870788032,7439161,-1,-1,Skeleton,Skeleton Wizard
23864,4638,57915683909,7441665,-1,-1,Skeleton,Skeleton Wizard
23865,4639,57960603000,7444170,-1,-1,Skeleton,Skeleton Wizard
23866,4640,58005545311,7446674,-1,-1,Skeleton,Skeleton Wizard
23867,4641,58050510848,7449179,-1,-1,Skeleton,Skeleton Wizard
23868,4642,58095499617,7451684,-1,-1,Skeleton,Skeleton Wizard
23869,4644,58140511624,7454189,-1,-1,Skeleton,Skeleton Wizard
23870,4645,58185546875,7456694,-1,-1,Skeleton,Skeleton Wizard
23871,4646,58230605376,7459200,-1,-1,Skeleton,Skeleton Wizard
23872,4647,58275687133,7461706,-1,-1,Skeleton,Skeleton Wizard
23873,4648,58320792152,7464212,-1,-1,Skeleton,Skeleton Wizard
23874,4650,58365920439,7466718,-1,-1,Skeleton,Skeleton Wizard
23875,4651,58411072000,7469224,-1,-1,Skeleton,Skeleton Wizard
23876,4652,58456246841,7471731,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23877,4653,58501444968,7474237,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23878,4654,58546666387,7476744,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23879,4656,58591911104,7479251,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23880,4657,58637179125,7481758,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23881,4658,58682470456,7484266,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23882,4659,58727785103,7486774,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23883,4660,58773123072,7489281,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23884,4662,58818484369,7491790,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23885,4663,58863869000,7494298,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23886,4664,58909276971,7496806,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23887,4665,58954708288,7499315,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23888,4666,59000162957,7501824,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23889,4668,59045640984,7504333,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23890,4669,59091142375,7506842,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23891,4670,59136667136,7509351,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23892,4671,59182215273,7511861,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23893,4672,59227786792,7514371,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23894,4674,59273381699,7516881,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23895,4675,59319000000,7519391,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23896,4676,59364641701,7521901,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23897,4677,59410306808,7524412,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23898,4678,59455995327,7526923,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23899,4680,59501707264,7529434,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23900,4681,59547442625,7531945,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
23901,4682,59593201416,7534456,-1,-1,Bat,Earth Sprite
23902,4683,59638983643,7536968,-1,-1,Bat,Earth Sprite
23903,4684,59684789312,7539479,-1,-1,Bat,Earth Sprite
23904,4686,59730618429,7541991,-1,-1,Bat,Earth Sprite
23905,4687,59776471000,7544504,-1,-1,Bat,Earth Sprite
23906,4688,59822347031,7547016,-1,-1,Bat,Earth Sprite
23907,4689,59868246528,7549528,-1,-1,Bat,Earth Sprite
23908,4690,59914169497,7552041,-1,-1,Bat,Earth Sprite
23909,4692,59960115944,7554554,-1,-1,Bat,Earth Sprite
23910,4693,60006085875,7557067,-1,-1,Bat,Earth Sprite
23911,4694,60052079296,7559580,-1,-1,Bat,Earth Sprite
23912,4695,60098096213,7562094,-1,-1,Bat,Earth Sprite
23913,4696,60144136632,7564607,-1,-1,Bat,Earth Sprite
23914,4698,60190200559,7567121,-1,-1,Bat,Earth Sprite
23915,4699,60236288000,7569635,-1,-1,Bat,Earth Sprite
23916,4700,60282398961,7572150,-1,-1,Bat,Earth Sprite
23917,4701,60328533448,7574664,-1,-1,Bat,Earth Sprite
23918,4702,60374691467,7577179,-1,-1,Bat,Earth Sprite
23919,4704,60420873024,7579693,-1,-1,Bat,Earth Sprite
23920,4705,60467078125,7582208,-1,-1,Bat,Earth Sprite
23921,4706,60513306776,7584724,-1,-1,Bat,Earth Sprite
